Дата,Код фьючерса,Средне-взвешенная цена за лот,Расчетная цена,Цена первой сделки,Максим. цена,Миним. цена,Цена последней сделки,Изменение,"Объем последней сделки, контр.",Число сделок,"Объем торгов, руб.","Объем торгов, контр.","Объем открытых позиций, руб.","Объем открытых позиций, контр.",Размеры ГО (руб./контракт),
28.09.2017,MXZ7,210401,209350,210400,211225,209300,209350,-0.48,5,8223,3105308000,14759,2797334700,13362,18850,
29.09.2017,MXZ7,209682,209850,209150,210250,209075,209850,0.24,1,8695,3216941825,15342,2631938700,12542,18900,
02.10.2017,MXZ7,210266,210225,209975,210825,209525,210225,0.18,1,6670,2615082675,12437,2913298050,13858,18950,
03.10.2017,MXZ7,210512,210225,210150,211050,209975,210225,,1,6605,2693505050,12795,3050785200,14512,18950,
04.10.2017,MXZ7,210080,210250,210300,210550,209500,210250,0.01,4,6882,2632926975,12533,2912803500,13854,18950,
05.10.2017,MXZ7,210416,211550,210425,211550,209575,211550,0.62,1,7551,3153085525,14985,3466458300,16386,19050,
06.10.2017,MXZ7,212349,211850,211650,212975,211450,211850,0.14,1,9412,4062237000,19130,3856517400,18204,19100,
09.10.2017,MXZ7,211801,211850,211875,212575,211025,211850,,1,6968,2954624375,13950,3933207100,18566,19100,
10.10.2017,MXZ7,211294,211100,212075,212150,210725,211100,-0.35,1,6779,2992976800,14165,3535502800,16748,19000,
11.10.2017,MXZ7,211929,212250,211200,212725,211075,212250,0.54,4,5767,2739607475,12927,3710554500,17482,19150,
12.10.2017,MXZ7,211988,211850,212150,212475,211500,211850,-0.19,1,5504,2231808100,10528,3447223200,16272,19100,
13.10.2017,MXZ7,212125,211850,212000,212975,211525,211850,,1,9114,3867242325,18231,3387481500,15990,19100,
16.10.2017,MXZ7,212381,212950,212000,212975,211525,212950,0.52,1,6568,2750120425,12949,3780714300,17754,19200,
17.10.2017,MXZ7,211849,211250,212875,212950,210750,211250,-0.80,2,8583,3638288675,17174,3419292500,16186,19050,
18.10.2017,MXZ7,211578,212075,211300,212475,210800,212075,0.39,1,8088,3557261650,16813,3891152100,18348,19100,
19.10.2017,MXZ7,210410,209275,212025,212200,209275,209275,-1.32,1,7887,3675018050,17466,3658127000,17480,18850,
20.10.2017,MXZ7,209485,209600,209150,210075,208825,209600,0.16,1,6750,2859686425,13651,3777411200,18022,18900,
23.10.2017,MXZ7,208973,208725,209625,209925,208175,208700,-0.43,4,6384,2812774475,13460,3721566750,17830,18800,
24.10.2017,MXZ7,208383,208800,208725,208825,207950,208800,0.05,1,6657,2898197025,13908,3692836800,17686,18800,
25.10.2017,MXZ7,208350,207150,208900,209475,207000,207150,-0.79,1,8983,3902610425,18731,3307771200,15968,18650,
26.10.2017,MXZ7,206462,206875,207150,207250,205700,206875,-0.13,1,8788,3543928425,17165,3294691250,15926,18650,
27.10.2017,MXZ7,207740,209000,206900,209000,206675,209000,1.03,1,11475,4452286400,21432,3584350000,17150,18850,
30.10.2017,MXZ7,209040,208750,209025,209625,208250,208750,-0.12,1,10138,3775681850,18062,3444375000,16500,18800,
31.10.2017,MXZ7,209000,208350,208900,209700,208300,208350,-0.19,1,8613,3179732950,15214,3404439000,16340,18800,
01.11.2017,MXZ7,209505,209300,208350,210550,208175,209275,0.44,1,9945,3783878500,18061,3356334800,16036,18850,
02.11.2017,MXZ7,208621,208525,209150,209400,207850,208525,-0.36,2,9619,3530700975,16924,3292192700,15788,18800,
03.11.2017,MXZ7,209784,209825,208450,210975,208375,209825,0.62,1,12953,4842453425,23083,3393709550,16174,18900,
07.11.2017,MXZ7,214129,216175,209975,216475,209825,216175,3.03,2,16650,6201824550,28963,4041175450,18694,19500,
08.11.2017,MXZ7,217383,218000,216250,218975,215400,218000,0.84,2,11942,4787420850,22023,3705564000,16998,19650,
09.11.2017,MXZ7,217890,219025,217950,219100,216625,219025,0.47,1,16093,6099622425,27994,3798769600,17344,19750,
10.11.2017,MXZ7,218648,218175,218900,219750,217450,218175,-0.39,7,14275,5314023225,24304,3708538650,16998,19650,
13.11.2017,MXZ7,218566,218025,218175,219925,217625,218025,-0.07,1,15318,5703033850,26093,3792762900,17396,19650,
14.11.2017,MXZ7,218206,217700,218125,219375,217500,217700,-0.15,1,12677,4645167575,21288,3713962000,17060,19600,
15.11.2017,MXZ7,215864,214575,217800,218150,214100,214575,-1.44,2,15144,5795082150,26846,2880883950,13426,19350,
16.11.2017,MXZ7,213720,213575,214700,215450,211875,213575,-0.47,1,20592,8010026500,37479,2687627800,12584,19250,
17.11.2017,MXZ7,213851,213450,213700,214450,213175,213425,-0.07,1,11056,4430346525,20717,2813271000,13180,19250,
20.11.2017,MXZ7,213583,213725,213600,214350,212850,213725,0.14,1,9153,3845356900,18004,2886142400,13504,19250,
21.11.2017,MXZ7,215148,215775,213850,216125,213750,215775,0.96,2,12084,5144829300,23913,2885774850,13374,19450,
22.11.2017,MXZ7,216086,215850,215800,217100,215400,215850,0.04,1,8387,3312172100,15328,2691217800,12468,19450,
23.11.2017,MXZ7,215322,215375,216000,216250,214450,215375,-0.22,1,9624,4068731350,18896,2656435250,12334,19400,
24.11.2017,MXZ7,216037,215450,215450,216850,214825,215475,0.05,1,9400,3807219600,17623,2512147000,11660,19400,
27.11.2017,MXZ7,215249,214425,215350,216700,214000,214425,-0.49,1,8740,3245737425,15079,2657154600,12392,19300,
28.11.2017,MXZ7,213832,214625,214575,214975,212600,214550,0.06,2,9079,3471345825,16234,2890569500,13468,19350,
29.11.2017,MXZ7,213389,212250,214700,215350,212050,212250,-1.07,1,12305,4992025575,23394,2605581000,12276,19150,
30.11.2017,MXZ7,211286,209800,212325,212500,209375,209800,-1.15,4,15875,6495150500,30741,2387524000,11380,18900,
01.12.2017,MXZ7,210071,210450,209900,211075,209250,210450,0.31,1,12248,5250313525,24993,2306532000,10960,18950,
04.12.2017,MXZ7,209964,211900,210350,212300,207875,211900,0.69,3,17810,7257616925,34566,2387265400,11266,19100,
05.12.2017,MXZ7,210979,211325,211900,212050,209925,211325,-0.27,1,9760,4209868375,19954,2451792650,11602,19050,
06.12.2017,MXZ7,211476,211850,211300,212600,210150,211850,0.25,19,8661,3544333975,16760,2435427600,11496,19100,
07.12.2017,MXZ7,211095,210725,211950,212100,210025,210725,-0.53,2,10109,3865369325,18311,2488240800,11808,19000,
08.12.2017,MXZ7,210689,210000,210775,211850,209375,210000,-0.34,1,9094,3549896275,16849,2629620000,12522,18900,
11.12.2017,MXZ7,212095,214050,210100,214050,209850,214050,1.93,1,10331,4045492975,19074,2553616500,11930,19300,
12.12.2017,MXZ7,214690,215300,214075,215700,213775,215300,0.58,2,10622,4645893150,21640,2321795200,10784,19400,
13.12.2017,MXZ7,214109,212800,215325,215900,212450,212800,-1.16,2,11756,4670573575,21814,2229292800,10476,19200,
14.12.2017,MXZ7,213279,214325,212700,214600,212200,214325,0.72,2,10531,4334689750,20324,2135105650,9962,19300,
15.12.2017,MXZ7,213755,213350,214325,214600,213050,213350,-0.46,1,8763,3110781625,14553,2117285400,9924,19250,
18.12.2017,MXZ7,213373,212550,213300,215125,211575,212550,-0.38,1,10841,4048319550,18973,1975864800,9296,19150,
19.12.2017,MXZ7,212007,210600,212700,213450,210500,210600,-0.92,4,9320,3575290375,16864,1861704000,8840,19000,
20.12.2017,MXZ7,210132,209875,210925,211275,209375,209875,-0.34,1,7628,2783832125,13248,1681518500,8012,18900,
21.12.2017,MXZ7,209667,208652,210050,210725,208000,208625,-0.60,2,3047,1708158050,8147,,,18800,
22.12.2017,MXH8,213497,213700,212900,214500,212475,213700,0.41,2,8559,3017573200,14134,1795934800,8404,19250,
25.12.2017,MXH8,214485,214000,213675,215500,213600,214000,0.14,1,4201,1610783150,7510,1936272000,9048,19300,
26.12.2017,MXH8,213043,213325,214050,214150,212125,213325,-0.32,1,7703,2470441175,11596,1975389500,9260,19200,
27.12.2017,MXH8,213722,213925,213625,214575,212775,213925,0.28,2,8165,2828609875,13235,1961692250,9170,23550,
28.12.2017,MXH8,213131,213275,214100,214200,212300,213275,-0.30,1,7245,2392181150,11224,1851653550,8682,23500,
29.12.2017,MXH8,213474,214175,213400,215275,212500,214100,0.39,1,7557,2472664000,11583,1762660250,8230,23600,
03.01.2018,MXH8,216541,217925,215500,218000,214800,217950,1.80,2,9007,3203724850,14795,1901177700,8724,24000,
04.01.2018,MXH8,220533,222175,217950,222975,217725,222175,1.94,1,16191,6156830025,27918,1950696500,8780,24450,
05.01.2018,MXH8,222621,223550,222000,223625,221900,223550,0.62,1,8752,3030985725,13615,1971711000,8820,24600,
09.01.2018,MXH8,225635,225675,223500,227450,223325,225675,0.95,1,9088,3377536475,14969,2040102000,9040,20350,
10.01.2018,MXH8,225096,225800,225450,226325,224000,225800,0.06,6,9836,3638004550,16162,2263870800,10026,20350,
11.01.2018,MXH8,226317,227300,225700,227650,224725,227300,0.66,2,8842,3086733525,13639,2670320400,11748,20500,
12.01.2018,MXH8,227409,228500,227400,228800,226125,228500,0.53,1,11712,4106322700,18057,2866761000,12546,20600,
15.01.2018,MXH8,229607,229000,228575,230775,228325,229000,0.22,1,12376,4456209300,19408,2895934000,12646,20650,
16.01.2018,MXH8,227788,228350,228875,230025,226000,228350,-0.28,1,12157,4362817925,19153,2521440700,11042,20600,
17.01.2018,MXH8,227850,229800,228550,230225,225750,229800,0.64,1,12154,4481580900,19669,3186406800,13866,20700,
18.01.2018,MXH8,231362,231925,229750,232550,229500,231925,0.92,2,14148,5860631875,25331,3463567950,14934,20900,
19.01.2018,MXH8,231743,231325,231950,233575,229775,231325,-0.26,1,15830,6205150400,26776,2947080500,12740,20850,
22.01.2018,MXH8,232024,232350,231650,232775,231000,232350,0.44,1,9227,3475491500,14979,3128360400,13464,20950,
23.01.2018,MXH8,231906,231300,232475,233725,230200,231300,-0.45,1,12880,5012638850,21615,3098032200,13394,20850,
24.01.2018,MXH8,231459,232500,231450,232650,230325,232500,0.52,1,11375,4652330925,20100,3174555000,13654,20950,
25.01.2018,MXH8,233442,233600,232575,235100,231400,233600,0.47,7,17409,7143550600,30601,3128838400,13394,21050,
26.01.2018,MXH8,232642,230875,233375,234200,230175,230875,-1.17,1,14037,5981237225,25710,2679997000,11608,20800,
29.01.2018,MXH8,231256,230225,231075,232375,230100,230225,-0.28,1,9120,3333089550,14413,2883337900,12524,20750,
30.01.2018,MXH8,230350,230275,230275,232175,228300,230275,0.02,1,11338,4102526650,17810,2612239600,11344,20750,
31.01.2018,MXH8,230097,230600,230300,231550,228450,230600,0.14,1,10987,4105158950,17841,2682339200,11632,20800,
01.02.2018,MXH8,231639,231475,230475,233250,229650,231475,0.38,1,12523,4673543100,20176,2676776900,11564,20850,
02.02.2018,MXH8,230826,229400,231325,232600,228900,229400,-0.90,1,13371,5185502900,22465,2643146800,11522,20650,
05.02.2018,MXH8,228529,229700,229300,229975,227150,229700,0.13,3,13546,5409728525,23672,3161131400,13762,20700,
06.02.2018,MXH8,226337,226550,229800,230025,223500,226550,-1.37,1,25392,10149165375,44841,2971882900,13118,20400,
07.02.2018,MXH8,227494,226600,226500,228700,226225,226575,0.01,1,17123,6634167375,29162,2979336800,13148,20400,
08.02.2018,MXH8,225898,224875,226550,227550,224425,224650,-0.85,1,17570,6635991525,29376,2897289500,12884,20250,
09.02.2018,MXH8,222029,221575,224800,224850,219650,221575,-1.37,1,25627,9543232925,42982,2661115750,12010,19950,
12.02.2018,MXH8,222110,223750,221525,224450,215775,223750,0.98,1,27151,9897453050,44561,2544932500,11374,20150,
13.02.2018,MXH8,224844,225875,223800,226400,223300,225875,0.95,3,19589,7553843075,33596,2701916750,11962,,
14.02.2018,MXH8,225871,226550,225775,227175,224425,226550,0.30,1,18047,6634054900,29371,2910261300,12846,20400,
15.02.2018,MXH8,228216,227550,226300,229150,226250,227550,0.44,3,18529,6718689650,29440,3088308600,13572,20500,
16.02.2018,MXH8,227801,226900,227525,229675,225925,226900,-0.29,1,16197,6344020200,27849,2745490000,12100,20450,
19.02.2018,MXH8,226722,226575,226950,227900,225125,226575,-0.14,1,11277,4150380350,18306,2796388650,12342,20400,
20.02.2018,MXH8,227413,227300,226575,228150,226400,227275,0.31,1,9713,3608594275,15868,3360403200,14784,20500,
21.02.2018,MXH8,229660,232450,227300,232475,226950,232475,2.29,1,15232,6324372600,27538,4509065100,19398,20950,
22.02.2018,MXH8,232863,234100,232425,234625,230875,234100,0.70,2,13136,5591278300,24011,4600533200,19652,21100,
26.02.2018,MXH8,236707,236050,234350,238550,234125,236050,0.83,1,13846,5846183025,24698,4494392000,19040,21250,
27.02.2018,MXH8,235431,235075,236150,237400,234175,235075,-0.41,2,11370,4710269050,20007,4437275700,18876,21200,
28.02.2018,MXH8,232545,230625,234900,235250,230600,230600,-1.90,1,13963,5936406600,25528,3859278750,16734,20800,
01.03.2018,MXH8,230192,230950,230375,231400,228975,230950,0.15,1,16259,7056758675,30656,3710442700,16066,20800,
02.03.2018,MXH8,229291,229550,230800,231975,226875,229550,-0.61,1,19127,7621629925,33240,3469418700,15114,20700,
05.03.2018,MXH8,231080,231775,229400,232450,228925,231775,0.97,2,14074,5632343025,24374,3638403950,15698,20900,
06.03.2018,MXH8,232074,230500,231625,233200,230350,230500,-0.55,1,13204,5442821575,23453,3576899000,15518,20750,
07.03.2018,MXH8,228837,229200,230600,230600,227225,229200,-0.56,1,16501,6367400200,27825,3025440000,13200,20650,
09.03.2018,MXH8,229247,230900,229100,231000,227575,230900,0.74,1,9450,3676205125,16036,3033564200,13138,20800,
12.03.2018,MXH8,232149,231475,231000,232925,230975,231450,0.24,2,10296,4106249950,17688,3051766400,13184,20850,
13.03.2018,MXH8,231798,231750,231550,232850,230625,231750,0.13,2,10987,4636424775,20002,2726307000,11764,20900,
14.03.2018,MXH8,229872,228075,231875,231875,227775,228075,-1.59,1,14444,5625208475,24471,1472452200,6456,20550,
15.03.2018,MXH8,227841,227512,227900,228800,226475,227525,-0.24,29,3983,1936422600,8499,,,20500,
16.03.2018,MXM8,229533,231800,229750,231900,227700,231800,0.78,1,14735,5778732225,25176,3184468400,13738,20900,
19.03.2018,MXM8,231067,229800,231675,232500,229625,229825,-0.85,2,12264,4551322125,19697,3208927200,13964,20700,
20.03.2018,MXM8,229980,231350,229850,231725,228075,231350,0.66,4,16057,5626011950,24463,3218541200,13912,20850,
21.03.2018,MXM8,232501,232925,231500,233775,230825,232925,0.68,1,16267,5515852750,23724,3574001200,15344,21000,
22.03.2018,MXM8,231899,229825,233125,234025,229575,229825,-1.33,1,18988,6867703600,29615,3308560700,14396,20700,
23.03.2018,MXM8,229332,229650,229925,230750,227650,229650,-0.08,1,23439,7974790000,34774,3390552600,14764,20700,
26.03.2018,MXM8,228280,225700,229450,229900,225650,225700,-1.72,1,20981,7685055175,33665,3254142600,14418,20350,
27.03.2018,MXM8,227173,228475,225600,228675,224900,228500,1.24,1,17788,6035997375,26570,3405191400,14904,20600,
28.03.2018,MXM8,226666,227350,228400,228750,225400,227350,-0.50,1,17131,6362060225,28068,3238828100,14246,20500,
29.03.2018,MXM8,228112,229200,227200,229375,227050,229200,0.81,1,12796,4831637825,21181,3462295200,15106,20650,
30.03.2018,MXM8,229264,229150,229400,229900,228550,229150,-0.02,1,6610,2331609850,10170,3447790900,15046,20650,
02.04.2018,MXM8,229182,227100,229025,230975,227025,227100,-0.90,2,10449,4687921300,20455,3301125600,14536,20450,
03.04.2018,MXM8,227124,227700,227200,228000,226025,227675,0.25,1,14129,5801647475,25544,2964654000,13020,20500,
04.04.2018,MXM8,227281,228025,227750,228775,226075,228025,0.15,1,13273,5619753275,24726,3132607450,13738,20550,
05.04.2018,MXM8,229774,230575,228200,231200,228050,230575,1.12,2,12366,5546061325,24137,3351638200,14536,20800,
06.04.2018,MXM8,229862,228825,230700,230950,228450,228825,-0.76,4,12623,5073513625,22072,3256637400,14232,20600,
09.04.2018,MXM8,219585,211625,228825,228875,205625,211625,-7.52,1,41349,20553180175,93600,2409562250,11386,30900,
10.04.2018,MXM8,215832,219150,211200,222775,208925,219150,3.56,1,41175,13217777100,61241,2428620300,11082,30900,
11.04.2018,MXM8,221400,219975,219700,225500,216000,219975,0.38,3,31519,13429901350,60659,3005738400,13664,19800,
12.04.2018,MXM8,221181,221100,220100,224925,218400,221100,0.51,1,26381,9574715450,43289,3053833200,13812,19900,
13.04.2018,MXM8,220155,219125,221000,224000,217625,219125,-0.89,1,18703,6785841425,30823,2836792250,12946,19750,
16.04.2018,MXM8,217258,216050,218950,219700,215375,216050,-1.40,1,17111,6181414750,28452,2672538500,12370,19450,
17.04.2018,MXM8,218746,219100,215900,220375,215625,219100,1.41,1,20570,7524856350,34400,2449099800,11178,21950,
18.04.2018,MXM8,223405,224575,219100,226300,218250,224575,2.50,1,17535,6976486000,31228,2530061950,11266,22600,
19.04.2018,MXM8,225392,223175,224475,228000,223050,223175,-0.62,1,17798,7050728100,31282,2782545900,12468,22600,
20.04.2018,MXM8,224138,223600,223300,225525,222300,223600,0.19,1,14592,5324627600,23756,2717634400,12154,22400,
23.04.2018,MXM8,224316,225500,223625,226200,221500,225500,0.85,1,29171,10422164150,46462,2524247000,11194,22550,
24.04.2018,MXM8,226792,225725,225400,228275,224250,225725,0.10,1,15891,6104110575,26915,2953385900,13084,22600,
25.04.2018,MXM8,224858,225800,225600,225925,223275,225800,0.03,1,17353,6190779075,27532,2841918800,12586,22600,
26.04.2018,MXM8,227635,229325,225700,229500,225175,229325,1.56,1,19814,6940824750,30491,3370160200,14696,22950,
27.04.2018,MXM8,229876,229875,229500,231225,228775,229875,0.24,1,14431,5570805750,24234,3785581500,16468,23000,
28.04.2018,MXM8,229759,230425,229900,230425,229250,230425,0.24,3,2989,1138457675,4955,3724128850,16162,23050,
30.04.2018,MXM8,231148,231350,230300,232875,229300,231350,0.40,2,9114,3379152375,14619,3839484600,16596,23150,
02.05.2018,MXM8,231235,230900,231200,232300,230100,230900,-0.20,5,14167,5102673350,22067,3879120000,16800,23100,
03.05.2018,MXM8,230068,228125,230950,231750,228075,228125,-1.20,1,14539,5114875350,22232,3882231250,17018,22850,
04.05.2018,MXM8,228974,230375,228200,230475,227900,230400,1.00,1,15382,5900427800,25769,3732075000,16200,23050,
07.05.2018,MXM8,230565,229950,230475,231950,229525,229950,-0.20,1,11413,4118586450,17863,3625851600,15768,23000,
