"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 01, 2007","3,197.37","3,243.84","3,243.84","3,178.15","-","-1.45%"
"Sep 28, 2007","3,244.43","3,249.30","3,261.30","3,229.59","-","-0.14%"
"Sep 27, 2007","3,248.92","3,233.85","3,259.05","3,228.48","-","0.50%"
"Sep 26, 2007","3,232.70","3,154.97","3,234.12","3,154.97","-","2.53%"
"Sep 25, 2007","3,152.82","3,208.39","3,220.19","3,152.09","-","-1.74%"
"Sep 24, 2007","3,208.68","3,194.07","3,223.89","3,184.97","-","0.46%"
"Sep 21, 2007","3,194.06","3,182.97","3,204.72","3,173.93","-","0.32%"
"Sep 20, 2007","3,183.96","3,202.26","3,202.62","3,163.03","-","-0.64%"
"Sep 19, 2007","3,204.46","3,103.72","3,204.46","3,103.72","-","3.46%"
"Sep 18, 2007","3,097.23","3,053.89","3,106.09","3,048.05","-","1.45%"
"Sep 17, 2007","3,052.92","3,078.80","3,083.72","3,033.70","-","-0.86%"
"Sep 14, 2007","3,079.28","3,094.73","3,100.55","3,063.51","-","-0.49%"
"Sep 13, 2007","3,094.42","3,042.42","3,095.63","3,042.42","-","1.76%"
"Sep 12, 2007","3,041.04","3,081.13","3,096.69","3,035.45","-","-1.25%"
"Sep 11, 2007","3,079.66","3,069.02","3,086.50","3,066.21","-","0.37%"
"Sep 10, 2007","3,068.42","3,075.94","3,086.94","3,052.37","-","-0.28%"
"Sep 07, 2007","3,077.05","3,146.32","3,146.99","3,067.90","-","-2.20%"
"Sep 06, 2007","3,146.40","3,113.60","3,151.31","3,113.60","-","1.07%"
"Sep 05, 2007","3,112.98","3,135.56","3,151.05","3,110.67","-","-0.72%"
"Sep 04, 2007","3,135.65","3,171.38","3,171.38","3,128.77","-","-1.35%"
"Sep 03, 2007","3,178.59","3,176.40","3,197.27","3,163.88","-","0.11%"
"Aug 31, 2007","3,175.07","3,125.12","3,184.63","3,125.12","-","1.66%"
"Aug 30, 2007","3,123.20","3,135.50","3,175.14","3,117.73","-","-0.36%"
"Aug 29, 2007","3,134.33","3,139.55","3,139.55","3,090.73","-","-0.23%"
"Aug 28, 2007","3,141.46","3,167.68","3,170.65","3,138.47","-","-0.84%"
"Aug 27, 2007","3,168.08","3,127.74","3,182.68","3,127.74","-","1.38%"
"Aug 24, 2007","3,124.94","3,119.92","3,141.55","3,086.66","-","-0.02%"
"Aug 23, 2007","3,125.70","3,134.40","3,174.04","3,123.71","-","-0.23%"
"Aug 22, 2007","3,132.76","3,089.52","3,136.77","3,071.92","-","1.37%"
"Aug 21, 2007","3,090.35","3,126.71","3,143.98","3,052.02","-","-1.15%"
"Aug 20, 2007","3,126.29","3,156.41","3,175.90","3,122.32","-","-0.87%"
"Aug 17, 2007","3,153.73","3,081.95","3,159.27","3,028.09","-","2.28%"
"Aug 16, 2007","3,083.57","3,151.35","3,151.35","3,051.08","-","-2.27%"
"Aug 15, 2007","3,155.07","3,215.04","3,215.04","3,143.96","-","-1.97%"
"Aug 14, 2007","3,218.34","3,224.66","3,232.91","3,194.65","-","-0.26%"
"Aug 13, 2007","3,226.88","3,159.40","3,227.27","3,159.40","-","2.23%"
"Aug 10, 2007","3,156.35","3,196.01","3,196.01","3,113.45","-","-1.43%"
"Aug 09, 2007","3,202.23","3,291.68","3,315.90","3,188.10","-","-2.65%"
"Aug 08, 2007","3,289.49","3,222.26","3,291.13","3,222.26","-","2.17%"
"Aug 07, 2007","3,219.57","3,213.26","3,255.33","3,208.38","-","0.33%"
"Aug 06, 2007","3,209.09","3,251.12","3,251.12","3,185.83","-","-1.44%"
"Aug 03, 2007","3,255.85","3,266.85","3,284.23","3,249.98","-","-0.31%"
"Aug 02, 2007","3,265.87","3,223.73","3,269.00","3,223.73","-","1.36%"
"Aug 01, 2007","3,222.09","3,297.86","3,297.86","3,192.66","-","-2.54%"
"Jul 31, 2007","3,306.16","3,251.80","3,313.56","3,251.80","-","1.80%"
"Jul 30, 2007","3,247.77","3,245.14","3,293.67","3,213.85","-","0.13%"
"Jul 27, 2007","3,243.71","3,273.53","3,278.48","3,191.46","-","-1.08%"
"Jul 26, 2007","3,279.13","3,393.75","3,413.75","3,277.54","-","-3.33%"
"Jul 25, 2007","3,392.22","3,349.98","3,394.35","3,322.96","-","1.15%"
"Jul 24, 2007","3,353.71","3,424.91","3,434.85","3,353.34","-","-2.05%"
"Jul 23, 2007","3,423.86","3,385.95","3,433.90","3,361.84","-","1.03%"
"Jul 20, 2007","3,389.02","3,428.95","3,446.24","3,377.42","-","-1.13%"
"Jul 19, 2007","3,427.64","3,359.30","3,434.81","3,359.30","-","2.07%"
"Jul 18, 2007","3,358.12","3,403.46","3,403.46","3,328.36","-","-1.47%"
"Jul 17, 2007","3,408.20","3,411.61","3,411.67","3,363.35","-","-0.13%"
"Jul 16, 2007","3,412.54","3,427.02","3,432.32","3,396.96","-","-0.38%"
"Jul 13, 2007","3,425.39","3,437.42","3,469.00","3,416.37","-","-0.24%"
"Jul 12, 2007","3,433.79","3,347.19","3,434.97","3,347.19","-","2.65%"
"Jul 11, 2007","3,345.23","3,316.92","3,361.59","3,291.46","-","0.77%"
"Jul 10, 2007","3,319.67","3,387.74","3,387.74","3,316.35","-","-2.02%"
"Jul 09, 2007","3,388.21","3,362.23","3,397.18","3,362.23","-","0.82%"
"Jul 06, 2007","3,360.65","3,359.81","3,368.65","3,335.90","-","0.02%"
"Jul 05, 2007","3,360.04","3,306.77","3,367.18","3,306.77","-","1.63%"
"Jul 04, 2007","3,306.03","3,310.61","3,321.11","3,299.50","-","-0.12%"
"Jul 03, 2007","3,310.15","3,281.85","3,333.02","3,281.85","-","0.91%"
"Jul 02, 2007","3,280.42","3,236.48","3,285.88","3,234.64","-","1.37%"
"Jun 29, 2007","3,236.20","3,248.02","3,266.48","3,221.23","-","-0.32%"
"Jun 28, 2007","3,246.65","3,222.23","3,261.36","3,222.23","-","0.86%"
"Jun 27, 2007","3,218.83","3,257.57","3,257.57","3,208.38","-","-1.27%"
"Jun 26, 2007","3,260.27","3,223.95","3,266.78","3,211.45","-","1.14%"
"Jun 25, 2007","3,223.60","3,257.92","3,257.92","3,213.53","-","-1.13%"
"Jun 22, 2007","3,260.28","3,259.38","3,285.56","3,239.89","-","0.07%"
"Jun 21, 2007","3,257.96","3,319.50","3,319.50","3,254.44","-","-1.95%"
"Jun 20, 2007","3,322.72","3,255.38","3,323.87","3,255.38","-","2.10%"
"Jun 19, 2007","3,254.34","3,282.38","3,309.14","3,245.86","-","-0.88%"
"Jun 18, 2007","3,283.14","3,274.52","3,301.49","3,270.49","-","0.35%"
"Jun 15, 2007","3,271.69","3,266.30","3,294.90","3,228.11","-","0.17%"
"Jun 14, 2007","3,266.11","3,177.53","3,266.20","3,177.53","-","2.88%"
"Jun 13, 2007","3,174.68","3,121.48","3,178.27","3,093.54","-","1.70%"
"Jun 09, 2007","3,121.48","3,109.60","3,136.63","3,103.99","-","0.49%"
"Jun 08, 2007","3,106.31","3,105.19","3,121.90","3,052.33","-","0.04%"
"Jun 07, 2007","3,105.14","3,145.96","3,168.50","3,096.43","-","-1.37%"
"Jun 06, 2007","3,148.22","3,161.66","3,191.56","3,122.45","-","-0.40%"
"Jun 05, 2007","3,160.93","3,154.45","3,204.45","3,153.14","-","0.22%"
"Jun 04, 2007","3,153.95","3,176.79","3,191.73","3,124.90","-","-0.79%"
"Jun 01, 2007","3,178.97","3,072.49","3,184.12","3,035.21","-","3.47%"
"May 31, 2007","3,072.30","2,963.99","3,074.77","2,963.99","-","3.85%"
"May 30, 2007","2,958.34","2,959.82","2,979.60","2,879.32","-","-0.29%"
"May 29, 2007","2,966.92","3,045.95","3,078.49","2,950.59","-","-2.60%"
"May 28, 2007","3,046.03","3,105.11","3,131.04","3,024.02","-","-1.78%"
"May 25, 2007","3,101.33","3,096.87","3,129.73","3,045.28","-","-0.05%"
"May 24, 2007","3,102.98","3,143.08","3,143.08","3,007.71","-","-1.32%"
"May 23, 2007","3,144.41","3,251.21","3,251.21","3,139.45","-","-3.32%"
"May 22, 2007","3,252.34","3,272.68","3,289.67","3,240.12","-","-0.57%"
"May 21, 2007","3,270.93","3,261.55","3,297.42","3,255.29","-","0.34%"
"May 18, 2007","3,259.99","3,209.33","3,264.44","3,209.33","-","1.64%"
"May 17, 2007","3,207.44","3,253.36","3,282.07","3,201.11","-","-1.36%"
"May 16, 2007","3,251.64","3,178.65","3,252.15","3,169.09","-","2.36%"
"May 15, 2007","3,176.71","3,228.03","3,228.03","3,162.30","-","-1.67%"
"May 14, 2007","3,230.68","3,218.20","3,267.98","3,169.16","-","0.54%"
"May 11, 2007","3,213.33","3,295.11","3,295.11","3,206.59","-","-2.62%"
"May 10, 2007","3,299.63","3,337.19","3,387.95","3,283.43","-","-1.10%"
"May 08, 2007","3,336.41","3,358.09","3,370.91","3,330.19","-","-0.64%"
"May 07, 2007","3,358.00","3,363.48","3,385.35","3,350.43","-","-0.13%"
"May 04, 2007","3,362.40","3,363.89","3,385.05","3,355.54","-","0.00%"
"May 03, 2007","3,362.27","3,313.41","3,369.55","3,313.41","-","1.56%"
"May 02, 2007","3,310.72","3,338.83","3,356.57","3,305.78","-","-0.87%"
"Apr 28, 2007","3,339.77","3,318.21","3,341.13","3,304.10","-","0.76%"
"Apr 27, 2007","3,314.71","3,437.22","3,445.94","3,292.70","-","-3.64%"
"Apr 26, 2007","3,439.83","3,479.55","3,513.59","3,432.84","-","-1.05%"
"Apr 25, 2007","3,476.43","3,443.35","3,484.99","3,410.68","-","0.86%"
"Apr 24, 2007","3,446.75","3,458.88","3,480.71","3,410.41","-","-0.32%"
"Apr 23, 2007","3,457.77","3,461.66","3,491.58","3,450.61","-","-0.05%"
"Apr 20, 2007","3,459.57","3,341.97","3,460.69","3,341.97","-","3.70%"
"Apr 19, 2007","3,336.29","3,395.78","3,395.78","3,286.47","-","-1.91%"
"Apr 18, 2007","3,401.30","3,458.98","3,478.05","3,400.18","-","-1.78%"
"Apr 17, 2007","3,462.86","3,515.69","3,515.69","3,434.92","-","-1.49%"
"Apr 16, 2007","3,515.23","3,506.88","3,534.51","3,411.49","-","0.29%"
"Apr 13, 2007","3,505.23","3,437.33","3,510.30","3,437.33","-","2.07%"
"Apr 12, 2007","3,434.11","3,472.07","3,472.07","3,426.77","-","-1.15%"
"Apr 11, 2007","3,474.07","3,488.57","3,503.50","3,470.48","-","-0.39%"
"Apr 10, 2007","3,487.63","3,482.36","3,496.03","3,443.14","-","0.08%"
"Apr 09, 2007","3,484.81","3,422.36","3,502.31","3,422.36","-","1.86%"
"Apr 06, 2007","3,421.04","3,393.24","3,421.47","3,393.22","-","0.85%"
"Apr 05, 2007","3,392.29","3,357.58","3,397.85","3,357.58","-","1.12%"
"Apr 04, 2007","3,354.86","3,348.59","3,386.31","3,348.59","-","0.25%"
"Apr 03, 2007","3,346.60","3,333.66","3,352.51","3,318.12","-","0.44%"
"Apr 02, 2007","3,332.06","3,327.06","3,336.28","3,298.92","-","0.11%"
"Mar 30, 2007","3,328.54","3,386.23","3,412.57","3,309.79","-","-1.60%"
"Mar 29, 2007","3,382.57","3,344.42","3,384.99","3,343.76","-","1.21%"
"Mar 28, 2007","3,342.07","3,312.28","3,367.29","3,301.06","-","0.79%"
"Mar 27, 2007","3,315.79","3,346.98","3,362.96","3,305.25","-","-1.00%"
"Mar 26, 2007","3,349.13","3,352.58","3,370.58","3,337.45","-","-0.06%"
"Mar 23, 2007","3,350.98","3,298.65","3,357.89","3,285.91","-","1.51%"
"Mar 22, 2007","3,301.25","3,225.28","3,323.74","3,225.28","-","2.66%"
"Mar 21, 2007","3,215.86","3,189.83","3,228.62","3,176.07","-","0.90%"
"Mar 20, 2007","3,187.31","3,221.33","3,250.53","3,148.47","-","-0.95%"
"Mar 19, 2007","3,217.80","3,132.53","3,219.59","3,132.53","-","2.89%"
"Mar 16, 2007","3,127.38","3,117.97","3,154.71","3,102.70","-","0.27%"
"Mar 15, 2007","3,118.84","3,050.73","3,139.60","3,050.73","-","2.43%"
"Mar 14, 2007","3,044.87","3,151.11","3,151.11","2,967.12","-","-3.87%"
"Mar 13, 2007","3,167.42","3,111.31","3,177.35","3,101.03","-","1.88%"
"Mar 12, 2007","3,108.95","3,112.46","3,171.17","3,082.05","-","-0.00%"
"Mar 09, 2007","3,109.05","3,021.06","3,142.27","3,021.06","-","3.16%"
"Mar 07, 2007","3,013.82","3,007.04","3,056.13","2,975.69","-","0.36%"
"Mar 06, 2007","3,002.86","2,965.31","3,028.96","2,965.31","-","1.41%"
"Mar 05, 2007","2,961.05","3,080.60","3,080.60","2,837.60","-","-4.32%"
"Mar 02, 2007","3,094.69","3,091.56","3,137.67","3,045.03","-","0.22%"
"Mar 01, 2007","3,088.04","3,228.56","3,265.45","3,020.05","-","-4.43%"
"Feb 28, 2007","3,231.09","3,273.15","3,273.15","3,133.45","-","-1.54%"
"Feb 27, 2007","3,281.60","3,424.97","3,424.97","3,252.89","-","-4.27%"
"Feb 26, 2007","3,427.84","3,363.70","3,430.33","3,363.70","-","2.00%"
"Feb 22, 2007","3,360.76","3,304.23","3,367.58","3,304.23","-","1.80%"
"Feb 21, 2007","3,301.29","3,279.99","3,316.06","3,279.99","-","0.70%"
"Feb 20, 2007","3,278.43","3,321.49","3,332.00","3,277.19","-","-1.30%"
"Feb 19, 2007","3,321.67","3,319.55","3,352.15","3,319.55","-","0.13%"
"Feb 16, 2007","3,317.43","3,309.08","3,331.32","3,283.34","-","0.30%"
"Feb 15, 2007","3,307.67","3,276.23","3,335.36","3,270.31","-","0.89%"
"Feb 14, 2007","3,278.39","3,265.82","3,292.65","3,252.58","-","0.44%"
"Feb 13, 2007","3,264.08","3,179.31","3,265.68","3,136.73","-","2.55%"
"Feb 12, 2007","3,182.87","3,301.90","3,301.90","3,180.99","-","-3.66%"
"Feb 09, 2007","3,303.66","3,289.08","3,336.41","3,285.61","-","0.61%"
"Feb 08, 2007","3,283.56","3,364.37","3,364.37","3,277.46","-","-2.44%"
"Feb 07, 2007","3,365.60","3,389.06","3,401.17","3,346.90","-","-0.67%"
"Feb 06, 2007","3,388.27","3,366.51","3,399.94","3,345.04","-","0.63%"
"Feb 05, 2007","3,366.97","3,354.03","3,384.06","3,342.16","-","0.47%"
"Feb 02, 2007","3,351.38","3,364.13","3,381.02","3,312.29","-","-0.36%"
"Feb 01, 2007","3,363.65","3,275.41","3,378.08","3,275.41","-","2.80%"
"Jan 31, 2007","3,271.96","3,249.11","3,296.57","3,249.11","-","0.83%"
"Jan 30, 2007","3,244.88","3,236.64","3,247.08","3,178.45","-","0.23%"
"Jan 29, 2007","3,237.56","3,293.50","3,324.18","3,232.98","-","-1.62%"
"Jan 26, 2007","3,290.93","3,317.35","3,317.35","3,273.07","-","-0.87%"
"Jan 25, 2007","3,319.94","3,264.19","3,328.08","3,264.19","-","1.85%"
"Jan 24, 2007","3,259.74","3,261.02","3,317.98","3,247.99","-","0.06%"
"Jan 23, 2007","3,257.92","3,248.84","3,262.08","3,226.82","-","0.21%"
"Jan 22, 2007","3,251.19","3,199.30","3,262.61","3,199.30","-","1.72%"
"Jan 19, 2007","3,196.33","3,177.43","3,198.92","3,151.83","-","0.56%"
"Jan 18, 2007","3,178.57","3,185.87","3,266.06","3,163.29","-","-0.09%"
"Jan 17, 2007","3,181.36","3,230.48","3,273.80","3,139.83","-","-1.55%"
"Jan 16, 2007","3,231.31","3,261.95","3,331.88","3,220.13","-","-0.94%"
"Jan 15, 2007","3,262.03","3,117.03","3,269.64","3,117.03","-","4.77%"
"Jan 12, 2007","3,113.65","3,131.73","3,143.47","3,095.46","-","-0.64%"
"Jan 11, 2007","3,133.59","3,052.59","3,146.61","3,014.81","-","2.55%"
"Jan 10, 2007","3,055.78","3,086.71","3,104.77","2,966.76","-","-0.99%"
"Jan 09, 2007","3,086.35","3,314.92","3,314.92","3,078.24","-","-7.27%"
"Dec 29, 2006","3,328.42","3,294.94","3,344.59","3,293.97","-","1.04%"
"Dec 28, 2006","3,294.00","3,225.81","3,305.58","3,225.81","-","2.13%"
"Dec 27, 2006","3,225.26","3,178.70","3,225.82","3,166.70","-","1.50%"
"Dec 26, 2006","3,177.65","3,170.99","3,194.67","3,159.38","-","0.21%"
"Dec 25, 2006","3,170.99","3,171.96","3,182.94","3,140.10","-","-0.08%"
"Dec 22, 2006","3,173.46","3,198.54","3,210.20","3,161.32","-","-0.80%"
"Dec 21, 2006","3,199.09","3,180.04","3,201.18","3,167.26","-","0.61%"
"Dec 20, 2006","3,179.74","3,127.54","3,192.48","3,127.54","-","1.70%"
"Dec 19, 2006","3,126.68","3,160.09","3,160.33","3,069.53","-","-1.11%"
"Dec 18, 2006","3,161.71","3,118.95","3,162.93","3,108.14","-","1.41%"
"Dec 15, 2006","3,117.66","3,095.41","3,123.69","3,095.41","-","0.78%"
"Dec 14, 2006","3,093.49","3,069.50","3,099.93","3,067.54","-","0.82%"
"Dec 13, 2006","3,068.37","3,041.20","3,075.29","2,979.79","-","0.82%"
"Dec 12, 2006","3,043.52","3,030.68","3,069.00","3,026.25","-","0.44%"
"Dec 11, 2006","3,030.19","2,998.46","3,036.68","2,984.97","-","1.04%"
"Dec 08, 2006","2,999.09","2,991.59","3,009.93","2,971.97","-","0.26%"
"Dec 07, 2006","2,991.22","2,973.09","3,006.96","2,964.84","-","0.61%"
"Dec 06, 2006","2,973.09","2,931.53","2,976.45","2,931.53","-","1.45%"
"Dec 05, 2006","2,930.52","2,907.51","2,954.68","2,907.51","-","0.86%"
"Dec 04, 2006","2,905.53","2,874.87","2,906.16","2,874.87","-","1.12%"
"Dec 01, 2006","2,873.24","2,870.29","2,904.03","2,865.09","-","0.12%"
"Nov 30, 2006","2,869.93","2,871.74","2,892.16","2,861.96","-","0.02%"
"Nov 29, 2006","2,869.37","2,824.00","2,869.94","2,824.00","-","1.66%"
"Nov 28, 2006","2,822.51","2,822.11","2,829.09","2,797.86","-","0.05%"
"Nov 27, 2006","2,821.14","2,822.24","2,846.71","2,815.75","-","0.00%"
"Nov 24, 2006","2,821.05","2,818.35","2,831.35","2,797.93","-","0.09%"
"Nov 23, 2006","2,818.41","2,779.39","2,819.77","2,779.39","-","1.42%"
"Nov 22, 2006","2,778.94","2,781.94","2,802.56","2,764.98","-","-0.06%"
"Nov 21, 2006","2,780.68","2,745.58","2,787.28","2,745.58","-","1.32%"
"Nov 20, 2006","2,744.53","2,764.73","2,776.56","2,735.15","-","-0.73%"
"Nov 17, 2006","2,764.85","2,788.72","2,788.72","2,732.78","-","-1.00%"
"Nov 16, 2006","2,792.72","2,755.56","2,794.31","2,745.96","-","1.35%"
"Nov 15, 2006","2,755.56","2,734.00","2,758.84","2,734.00","-","0.85%"
"Nov 14, 2006","2,732.42","2,736.57","2,751.97","2,711.81","-","-0.13%"
"Nov 13, 2006","2,736.00","2,730.11","2,755.37","2,718.17","-","0.18%"
"Nov 10, 2006","2,731.04","2,721.39","2,738.65","2,690.60","-","0.32%"
"Nov 09, 2006","2,722.28","2,671.62","2,724.37","2,671.62","-","1.96%"
"Nov 08, 2006","2,669.85","2,667.70","2,680.42","2,652.51","-","-0.00%"
"Nov 07, 2006","2,669.95","2,627.32","2,683.95","2,627.32","-","1.73%"
"Nov 03, 2006","2,624.63","2,591.26","2,627.26","2,584.99","-","1.29%"
"Nov 02, 2006","2,591.14","2,615.57","2,619.47","2,587.42","-","-0.99%"
"Nov 01, 2006","2,616.95","2,574.27","2,621.59","2,571.77","-","1.69%"
"Oct 31, 2006","2,573.40","2,528.64","2,574.48","2,518.76","-","1.78%"
"Oct 30, 2006","2,528.47","2,581.18","2,581.18","2,521.72","-","-2.09%"
"Oct 27, 2006","2,582.43","2,595.56","2,595.56","2,552.74","-","-0.52%"
"Oct 26, 2006","2,595.98","2,605.79","2,629.52","2,582.05","-","-0.29%"
"Oct 25, 2006","2,603.43","2,568.94","2,603.43","2,560.13","-","1.36%"
"Oct 24, 2006","2,568.62","2,594.15","2,608.07","2,545.84","-","-0.97%"
"Oct 23, 2006","2,593.67","2,587.84","2,601.34","2,561.52","-","0.23%"
"Oct 20, 2006","2,587.84","2,611.25","2,630.97","2,574.10","-","-0.82%"
"Oct 19, 2006","2,609.13","2,601.58","2,610.55","2,580.48","-","0.24%"
"Oct 18, 2006","2,602.93","2,563.96","2,610.27","2,555.18","-","1.50%"
"Oct 17, 2006","2,564.52","2,593.59","2,634.81","2,558.34","-","-1.00%"
"Oct 16, 2006","2,590.46","2,600.08","2,620.91","2,571.43","-","-0.33%"
"Oct 13, 2006","2,598.98","2,548.42","2,599.37","2,548.42","-","2.08%"
"Oct 12, 2006","2,545.94","2,546.03","2,554.46","2,519.46","-","-0.09%"
"Oct 11, 2006","2,548.33","2,528.60","2,549.51","2,488.99","-","0.73%"
"Oct 10, 2006","2,529.77","2,535.00","2,552.45","2,500.59","-","-0.24%"
"Oct 09, 2006","2,535.78","2,478.58","2,538.50","2,457.13","-","2.35%"
"Oct 06, 2006","2,477.44","2,492.32","2,503.04","2,455.99","-","-0.64%"
"Oct 05, 2006","2,493.32","2,419.85","2,510.71","2,419.85","-","3.19%"
"Oct 04, 2006","2,416.22","2,406.07","2,430.00","2,358.82","-","0.27%"
"Oct 03, 2006","2,409.70","2,470.82","2,470.82","2,401.59","-","-2.56%"
"Oct 02, 2006","2,472.95","2,465.22","2,496.78","2,450.77","-","0.39%"
"Sep 29, 2006","2,463.33","2,466.90","2,490.25","2,439.71","-","-0.20%"
"Sep 28, 2006","2,468.16","2,417.65","2,476.58","2,417.65","-","2.28%"
"Sep 27, 2006","2,413.06","2,369.97","2,429.84","2,369.97","-","1.90%"
"Sep 26, 2006","2,368.02","2,291.74","2,368.30","2,291.74","-","3.47%"
"Sep 25, 2006","2,288.50","2,355.28","2,355.28","2,275.58","-","-2.87%"
"Sep 22, 2006","2,356.19","2,435.95","2,452.33","2,353.65","-","-3.25%"
"Sep 21, 2006","2,435.32","2,467.99","2,481.83","2,416.97","-","-1.36%"
"Sep 20, 2006","2,468.89","2,504.13","2,504.13","2,446.34","-","-1.57%"
"Sep 19, 2006","2,508.31","2,493.74","2,516.21","2,491.74","-","0.63%"
"Sep 18, 2006","2,492.62","2,454.58","2,500.65","2,454.58","-","1.66%"
"Sep 15, 2006","2,451.97","2,470.45","2,497.65","2,442.42","-","-0.84%"
"Sep 14, 2006","2,472.66","2,471.54","2,526.93","2,469.10","-","0.15%"
"Sep 13, 2006","2,468.99","2,448.14","2,490.78","2,420.54","-","0.80%"
"Sep 12, 2006","2,449.38","2,401.61","2,450.25","2,401.61","-","2.13%"
"Sep 11, 2006","2,398.26","2,492.51","2,492.51","2,387.52","-","-3.91%"
"Sep 08, 2006","2,495.97","2,494.97","2,516.03","2,472.60","-","0.04%"
"Sep 07, 2006","2,495.03","2,577.42","2,577.42","2,484.32","-","-3.33%"
"Sep 06, 2006","2,580.91","2,640.49","2,640.49","2,570.33","-","-2.26%"
"Sep 05, 2006","2,640.58","2,589.31","2,644.33","2,572.35","-","1.97%"
"Sep 04, 2006","2,589.69","2,555.83","2,593.05","2,549.51","-","1.41%"
"Sep 01, 2006","2,553.59","2,579.07","2,589.91","2,550.16","-","-0.99%"
"Aug 31, 2006","2,579.13","2,600.55","2,625.75","2,569.84","-","-0.78%"
"Aug 30, 2006","2,599.43","2,591.68","2,621.49","2,591.29","-","0.37%"
"Aug 29, 2006","2,589.87","2,580.52","2,635.15","2,571.53","-","0.42%"
"Aug 28, 2006","2,579.15","2,592.76","2,592.76","2,570.34","-","-0.55%"
"Aug 25, 2006","2,593.32","2,560.21","2,600.38","2,560.21","-","1.37%"
"Aug 24, 2006","2,558.31","2,589.26","2,591.01","2,554.76","-","-1.29%"
"Aug 23, 2006","2,591.80","2,588.49","2,611.07","2,557.71","-","0.09%"
"Aug 22, 2006","2,589.49","2,549.71","2,590.12","2,549.71","-","1.59%"
"Aug 21, 2006","2,549.02","2,511.01","2,559.90","2,507.46","-","1.60%"
"Aug 18, 2006","2,508.84","2,631.88","2,634.29","2,489.68","-","-4.64%"
"Aug 17, 2006","2,630.91","2,659.67","2,667.31","2,618.44","-","-1.04%"
"Aug 16, 2006","2,658.50","2,630.38","2,665.70","2,606.95","-","1.14%"
"Aug 15, 2006","2,628.62","2,628.23","2,635.13","2,551.87","-","0.01%"
"Aug 14, 2006","2,628.24","2,627.44","2,663.10","2,620.41","-","0.08%"
"Aug 11, 2006","2,626.09","2,583.43","2,632.23","2,582.49","-","1.69%"
"Aug 10, 2006","2,582.56","2,590.60","2,590.60","2,554.17","-","-0.38%"
"Aug 09, 2006","2,592.29","2,544.86","2,601.10","2,544.75","-","1.82%"
"Aug 08, 2006","2,545.99","2,560.47","2,581.80","2,526.73","-","-0.56%"
"Aug 07, 2006","2,560.20","2,572.28","2,572.28","2,528.86","-","-0.57%"
"Aug 04, 2006","2,574.77","2,485.12","2,586.20","2,485.12","-","3.66%"
"Aug 03, 2006","2,483.87","2,487.19","2,504.93","2,434.50","-","-0.08%"
"Aug 02, 2006","2,485.84","2,440.64","2,486.90","2,440.46","-","1.90%"
"Aug 01, 2006","2,439.45","2,458.50","2,505.20","2,428.59","-","-0.74%"
"Jul 31, 2006","2,457.69","2,484.19","2,507.25","2,449.36","-","-0.88%"
"Jul 28, 2006","2,479.47","2,483.82","2,495.63","2,447.27","-","-0.22%"
"Jul 27, 2006","2,485.03","2,396.18","2,488.14","2,396.18","-","3.83%"
"Jul 26, 2006","2,393.28","2,368.66","2,406.97","2,368.66","-","1.11%"
"Jul 25, 2006","2,366.92","2,383.41","2,415.54","2,365.70","-","-0.62%"
"Jul 24, 2006","2,381.79","2,342.95","2,382.88","2,331.20","-","1.61%"
"Jul 21, 2006","2,344.07","2,360.00","2,367.82","2,330.51","-","-0.73%"
"Jul 20, 2006","2,361.41","2,372.84","2,431.56","2,351.27","-","-0.38%"
"Jul 19, 2006","2,370.37","2,292.06","2,373.09","2,266.60","-","3.50%"
"Jul 18, 2006","2,290.19","2,260.49","2,303.25","2,217.30","-","1.23%"
"Jul 17, 2006","2,262.35","2,321.33","2,323.78","2,257.63","-","-2.61%"
"Jul 14, 2006","2,322.88","2,310.32","2,363.83","2,235.32","-","0.34%"
"Jul 13, 2006","2,314.93","2,434.57","2,435.81","2,288.34","-","-4.96%"
"Jul 12, 2006","2,435.82","2,424.61","2,471.45","2,424.61","-","0.59%"
"Jul 11, 2006","2,421.57","2,450.95","2,465.66","2,414.87","-","-1.25%"
